noiseA,u1,u2,v1,v2,velA,distance
0.4570152040712413,-0.15566713884968192,-0.21283832642441106,-1.61651197973105,-1.9248558435104068,0.6920937983465173,0.8300000000000001
0.36480166738175857,-0.13506129278733794,-0.8785710904565266,-1.63854620449688,-1.930074987355374,0.5412047874289947,0.818
0.42299086141097175,-0.14411032531710813,-0.19297216266331696,-1.6208246613137607,-1.6556404972319656,1.0995153674706797,0.834
0.36854108279068315,-0.12962043188979602,-0.2055366606916451,-1.6441411371191457,-1.835258413223555,0.8226681572561492,0.7540000000000001
0.4305897318769419,-0.18473349885052265,-0.13808389434594667,-1.5989281044385333,-1.7664769081740026,0.8479821255898122,0.78
0.40023866257517754,-0.10630926510414665,-0.4435959205190122,-1.6210031045857878,-1.5903558520994785,1.0343371870856788,0.7879999999999999
0.2753738225712645,-0.0824711191292169,-0.9096541690443961,-1.6326719456524403,-1.5472071487981318,0.8844579061182852,0.834
0.40585344338307405,-0.14749551887264095,-0.16040051295076907,-1.6392019601033323,-1.6998440278608706,0.943759058226969,0.7559999999999999
0.39410072519068884,-0.1556637047964505,-0.14321419560643178,-1.645367282072398,-1.7613616589158319,1.0092143049371698,0.748
0.461030170346063,-0.12441493886157674,-0.16440446279426546,-1.6364491411302302,-1.6932709930344565,1.0148607057323955,0.8140000000000001
0.3066320335487984,-0.09669016908967608,-0.2731035833468892,-1.6197713873322845,-1.6571118714779747,1.0715894168559725,0.7939999999999999
0.3903793838712105,-0.15157613473477738,-0.9046546697394703,-1.610604727402415,-1.528128626781625,0.8533280184985089,0.778
0.3769023865413521,-0.1340596007560556,-0.7967912460988559,-1.6422508085312721,-1.6129710022773,0.7285044707440533,0.794
0.33003531332534997,-0.10404058955641313,-0.0630230182431214,-1.6667925758215414,-1.7036963719254574,1.1846519602863075,0.7040000000000002
0.32719086797897595,-0.11642476104669856,-0.5682681333536359,-1.6358707540143858,-1.6958953710907931,0.8286473984509136,0.7439999999999999
0.33957812881117827,-0.1146754318656408,-0.8510028281616068,-1.6202602110468673,-1.6059678926711431,0.862272227638172,0.8399999999999999
0.3553754389398372,-0.12287122223316038,-0.7617062384285261,-1.6226708619303756,-1.6056081264629116,0.9341516403882842,0.828
0.4002969647846113,-0.10275121414358998,-0.1413116953934751,-1.6367312147204094,-1.744872474778864,1.0000166493398215,0.796
0.4693589946485344,-0.15326719058622923,-0.10116994090743678,-1.597922790547741,-1.639009702115705,1.1639787852878811,0.778
0.34473926143902334,-0.12007718544802493,-0.5795932770059934,-1.628572387503993,-1.7456955098331886,0.7624106085068275,0.712
0.3032858826261551,-0.12768808120604158,-0.1161248364896938,-1.6460353659278006,-1.8562096294945658,0.9467721754829709,0.8120000000000002
0.31963648322710986,-0.10431487090056049,-0.45210801263828576,-1.6275605041667094,-1.6741062805041973,0.9397494390020027,0.7060000000000001
0.316743381093233,-0.10190569025771208,-0.08046590813795737,-1.6421737015410385,-1.689991288117695,1.1312223790746847,0.708
0.3317541932550508,-0.11299718587817217,-0.09476535887150833,-1.642978434437605,-1.7457000270339922,1.0489828921555493,0.736
0.39017985028544755,-0.1035121416352394,-0.07116934549263838,-1.6440258795631495,-1.6581123936286715,1.1242150824330555,0.778
0.39319186814100604,-0.13761015692057438,-0.3793319132453775,-1.6226754210743086,-1.8370139235176217,0.6532930150249802,0.838
0.4066307181102903,-0.14577269186872524,-0.16006810361581192,-1.6219148176328677,-1.7238165625601354,1.0293475737434836,0.732
0.44742838945322394,-0.09760912641544867,-0.401254049757979,-1.6275756217406945,-1.697761303039179,0.8425223286261366,0.8
0.32932222753450946,-0.12300653348452342,-0.13964357397620808,-1.640313584571296,-1.6966039713499081,0.9850292487238244,0.84
0.2982523683979002,-0.09940828795141539,-0.10773088131702058,-1.655937396935256,-1.727372634142606,1.0650368164867323,0.7840000000000003
0.40840130363109206,-0.13624349528517288,-0.19216979582237495,-1.6433869354562387,-1.9789275552960475,0.7545508098320214,0.8340000000000001
0.45018122875418254,-0.1621141770870473,-0.586258059474783,-1.6262522274117317,-2.008855852688187,0.5529979020558093,0.826
0.43240977331910185,-0.15268477260506746,-0.14941128239103396,-1.6294545750235196,-1.7010813466607348,0.9961345678132523,0.74
0.3529862451359116,-0.10545881411285059,-0.985527134950346,-1.6388897910957236,-1.745081561790314,0.6101572169267994,0.7999999999999999
0.33391379730459797,-0.12076456245492652,-0.8150554105845597,-1.622271086487292,-1.4989314635508142,0.9180163184436565,0.84
0.44373771518436017,-0.13616824878242637,-0.9574272013409536,-1.614773285071197,-1.7123371979390223,0.6038857211049559,0.8220000000000001
0.374480469862059,-0.10482113481319771,-0.7853245935538119,-1.6505644049782253,-1.9198657321382102,0.5426030541167215,0.8260000000000002
0.38700649203375886,-0.17519625953107182,-0.22051643122356862,-1.6286064292905658,-1.8034988714113676,0.8300225308504985,0.6779999999999999
0.3624890264338494,-0.11703931495311533,-0.6940412625646684,-1.6295395882504977,-1.585844572064781,0.9691201293347618,0.82
0.413218635698628,-0.1342914421187409,-0.16010775666769325,-1.6095251583519692,-1.8883354819506335,0.7939720182580486,0.8300000000000001
0.31944721002584264,-0.11998092296780231,-0.4837089210662613,-1.6407113159069582,-1.751597182453045,0.7838500857710153,0.824
0.4610363198074294,-0.1533615852187188,-0.1922157913105387,-1.6055267012347412,-1.5970722397569859,1.1852805894198073,0.7879999999999999
0.3344726365879483,-0.1834699798100707,-0.11057523973480894,-1.624829424916399,-1.8130386383018218,0.8502552857755177,0.8340000000000001
0.35233188168271307,-0.11088425138337712,-0.06695731553141959,-1.6622123908275515,-1.746775305154368,1.1064792453537082,0.8200000000000003
0.4235082420598548,-0.1436932558854616,-0.12455397207023064,-1.6371482729383906,-1.7865071084543571,0.8948240127295785,0.716
0.3859192886312892,-0.11553612488394095,-0.6552418782883603,-1.6238438572658183,-1.6214463665301635,0.9003186228821625,0.826
0.41369803600079663,-0.12937132051354952,-0.909886375131175,-1.6077714860799817,-1.526250325682092,0.7881177191118525,0.7379999999999999
0.2936332045211389,-0.10471057013497605,-0.915191026340644,-1.6378640183926962,-1.5635304568300146,0.8727322570884002,0.7299999999999999
0.3747270602183074,-0.09362678349350304,-0.9752512330198564,-1.6404770669972708,-1.395473504664649,1.0048197603880582,0.7420000000000001
0.33462284138729675,-0.10127628275063275,-0.2867885099219704,-1.6407703440102215,-1.6494462868947062,0.9818177048531062,0.814
0.3730414926528618,-0.13579209079502302,-0.7617042250049401,-1.645547938296362,-2.0444639267925973,0.5001737241689673,0.84
0.4157324791896926,-0.13318115045298543,-0.27571545594458224,-1.6129844455329256,-1.7162400275735323,0.9223942621961653,0.786
0.39864237032550914,-0.15531123365786714,-0.2485135968045945,-1.615932467516403,-1.7950229905256945,0.8170791074193856,0.7559999999999998
0.41687685087303233,-0.1327242845795127,-0.8546354518606557,-1.616164391076637,-1.5079255199141914,0.87159342567526,0.7480000000000001
0.3739228596876494,-0.14696539792701468,-0.10404890328274172,-1.6465738556613516,-1.7890202767492587,0.9693393310496855,0.702
0.5030397062244883,-0.21463029662375196,-0.15189536367224932,-1.6066874671497857,-1.6606279306129694,1.008535178144065,0.8140000000000001
0.3574039974382226,-0.14174775984337712,-0.08476722822481421,-1.649724324948055,-1.6580946142489184,1.1252372789619596,0.808
0.35650962115825857,-0.14309157482677837,-0.18124818649062585,-1.6592261253518419,-1.8273590096267558,0.8383585216012035,0.798
0.42909014675768287,-0.13908669663752998,-0.6986608244147763,-1.6182284067608739,-1.703458392425597,0.6508260593644046,0.838
0.3880040240915794,-0.1340210971991104,-0.8474694128838368,-1.620075461526499,-1.8469090246810007,0.5806314682468299,0.812
0.37504340281400417,-0.1189110114801494,-0.46665651923910656,-1.6225391290466578,-1.6466820300992502,0.8906607031449346,0.8059999999999999
0.44302128746343666,-0.1494894331802066,-0.44531703903725406,-1.6066265229393075,-1.6703288846472135,0.868844029551885,0.768
0.44527074797058813,-0.1731084288537187,-0.21029738080510493,-1.620874685604412,-1.7998600781082374,0.7940985745202996,0.7919999999999999
0.38777840667046903,-0.19272755047786014,-0.40319396462340895,-1.6285044036451537,-2.0301273553577204,0.576851923881906,0.82
0.4064827963640171,-0.14807203389963644,-0.7097722016685661,-1.638712674075339,-1.6121503295453568,0.8635644684423419,0.828
0.43180723599086474,-0.1078827344076479,-0.3889833101266834,-1.6112866097903156,-1.8314787783191766,0.7316772433249765,0.83
0.48471493196477533,-0.11027910761213097,-0.65344877216864,-1.5953372238884809,-1.5415936338016032,0.9843992499940472,0.84
0.4692749792872938,-0.16243220488817633,-0.6115103314050822,-1.618677259098078,-1.6105349000327607,0.7443202127856479,0.824
0.42096630659548084,-0.12615883157724347,-0.126949560935698,-1.6275701530599354,-1.7142631293245099,0.9818928461810241,0.7619999999999998
0.37184970893276253,-0.0927852216541335,-0.9015082231563959,-1.636612604377022,-1.4760259338296797,0.9391656522376209,0.7699999999999999
0.3272412695751145,-0.13050749332700956,-0.16714028841705958,-1.6417731218996756,-1.6358725427486913,1.1215859199195464,0.7639999999999999
0.25732276201414794,-0.11410505806444118,-0.3403580601481092,-1.6303782637871942,-1.7681015765290753,0.8671085119593525,0.778
0.38470126124843895,-0.12733895398626105,-0.7308557925680572,-1.6110475808859568,-1.6979847607545724,0.663666179627646,0.8099999999999999
0.4442099687354151,-0.1675993881789569,-0.6064254807109655,-1.6202067671615716,-1.4882043806569898,1.0416166503171587,0.81
0.3828725972235668,-0.11703889556177903,-0.20687067828164485,-1.6302213600052695,-1.6877706821821532,1.0516293201750448,0.816
0.39870320428679074,-0.14355396910251672,-0.2512243527074071,-1.6376025085337993,-1.9286267616386181,0.7070065819756156,0.776
0.38058738381003016,-0.09259527077274188,-0.9470737153606169,-1.6150402957456778,-1.730670679289958,0.6543589223464633,0.8119999999999999
0.4251276246803411,-0.14124679750990435,-0.7243239548825811,-1.6192278020468658,-1.775047867098139,0.6285856121973527,0.776
0.49961749717326276,-0.16617295449780994,-0.24819853521598412,-1.6127485066264806,-1.8255447526206559,0.7789936833755907,0.8179999999999998
0.3189716895103625,-0.1334439118790913,-0.1536198872658177,-1.639499642128088,-1.769533800972887,1.0079291267885875,0.8079999999999999
0.4058259174540397,-0.15047143745660346,-0.267186374999106,-1.6162453944503226,-1.9583558190600252,0.6938373473631289,0.8100000000000003
0.43232905427477736,-0.14573068383942167,-0.19509019099507113,-1.6049791381739726,-1.7156693277461081,1.0576428954353787,0.8119999999999999
0.3985779458074003,-0.1342638012500971,-0.14203568247764106,-1.6541980304041262,-1.7336947704698709,0.99412612678024,0.736
0.36509189922084373,-0.13432506233917238,-0.9881269314474902,-1.617398783275142,-1.709671374221435,0.6075726946934658,0.826
0.4100820135261906,-0.14855410223402934,-0.19681992844826285,-1.625733728508661,-1.8814424487636678,0.7357367360277791,0.7620000000000002
0.33971851746875315,-0.10586224148704113,-0.2905539688798685,-1.6527726904061242,-1.8494493737620923,0.7588868413274492,0.8220000000000002
0.4355532717593945,-0.14079550144687736,-0.7771427991548102,-1.6075473272941363,-1.6918625476948792,0.7101281973940071,0.8039999999999999
0.34539688569182503,-0.07579013584971954,-0.9687405667700144,-1.6564838368989196,-1.749312435127942,0.6056675611599814,0.8280000000000002
0.3869653475092579,-0.11615767953458263,-0.1843203779307202,-1.6309638779983195,-1.9717096732219692,0.8006860205419569,0.8320000000000001
0.4913539117639923,-0.19187702233747086,-0.20794372045981097,-1.5954239898247733,-1.7135147212113748,0.9414780022371456,0.776
0.3850250881206857,-0.12373181045273077,-0.49179135052486517,-1.634593124696237,-1.7934670969328388,0.7063175230415494,0.7379999999999999
0.41467078627119613,-0.09758113352528731,-0.8545602852631887,-1.6264630244240394,-1.4913911294936812,0.9932281367418883,0.792
